Electricity.Timestep,Time,Sum [kWh],True Sum [kWh],True Sum [Wh]
138540,43927.20833,0.045190118,0.9,900
138600,43927.25,0.531419605,0.531419605,531.419605
138660,43927.29167,0.638373324,0.638373324,638.373324
138720,43927.33333,0.412834203,0.412834203,412.834203
138780,43927.375,0.619146754,0.619146754,619.146754
138840,43927.41667,0.143772242,0.143772242,143.772242
138900,43927.45833,0.097069951,0.097069951,97.069951
138960,43927.5,0.089881878,0.089881878,89.881878
139020,43927.54167,0.059083789,0.059083789,59.083789
139080,43927.58333,0.059770298,0.059770298,59.770298
139140,43927.625,0.092852946,0.092852946,92.852946
139200,43927.66667,0.045033811,0.045033811,45.033811
139260,43927.70833,0.058584564,0.058584564,58.584564
139320,43927.75,3.162624528,0.9,900
139380,43927.79167,1.178452757,0.9,900
139440,43927.83333,0.577505698,0.9,900
139500,43927.875,1.566632358,0.9,900
139560,43927.91667,0.736798765,0.9,900
139620,43927.95833,0.040617578,0.9,900
139680,43928,0.044440694,0.9,900
139740,43928.04167,0.045889166,0.9,900
139800,43928.08333,0.044430825,0.9,900
139860,43928.125,0.043297496,0.9,900
139920,43928.16667,0.044788343,0.9,900
139980,43928.20833,0.043653927,0.9,900
140040,43928.25,0.57064876,0.57064876,570.64876
140100,43928.29167,0.579345144,0.579345144,579.345144
140160,43928.33333,0.621735981,0.621735981,621.735981
140220,43928.375,0.097355161,0.097355161,97.355161
140280,43928.41667,0.094680797,0.094680797,94.680797
140340,43928.45833,0.14123443,0.14123443,141.23443
140400,43928.5,0.108153765,0.108153765,108.153765
140460,43928.54167,0.065290284,0.065290284,65.290284
140520,43928.58333,0.058398672,0.058398672,58.398672
140580,43928.625,0.047868617,0.047868617,47.868617
140640,43928.66667,0.051914814,0.051914814,51.914814
140700,43928.70833,0.065573287,0.065573287,65.573287
140760,43928.75,2.002112587,0.9,900
140820,43928.79167,0.537764116,0.9,900
140880,43928.83333,0.318834866,0.9,900
140940,43928.875,0.210609871,0.9,900
141000,43928.91667,0.642910482,0.9,900
141060,43928.95833,0.042026726,0.9,900
141120,43929,0.043234126,0.9,900
141180,43929.04167,0.042059342,0.9,900
141240,43929.08333,0.049188704,0.9,900
141300,43929.125,0.044608754,0.9,900
141360,43929.16667,0.044856907,0.9,900
141420,43929.20833,0.043365074,0.9,900
141480,43929.25,0.899258428,0.899258428,899.258428
141540,43929.29167,0.682309098,0.682309098,682.309098
141600,43929.33333,0.642124539,0.642124539,642.124539
141660,43929.375,0.082809377,0.082809377,82.809377
141720,43929.41667,0.095893477,0.095893477,95.893477
141780,43929.45833,0.095120827,0.095120827,95.120827
141840,43929.5,0.061209774,0.061209774,61.209774
141900,43929.54167,0.064690609,0.064690609,64.690609
141960,43929.58333,0.086030078,0.086030078,86.030078
142020,43929.625,0.130951901,0.130951901,130.951901
142080,43929.66667,0.048487082,0.048487082,48.487082
142140,43929.70833,0.079643959,0.079643959,79.643959
142200,43929.75,1.256252266,0.9,900
142260,43929.79167,0.838711338,0.9,900
142320,43929.83333,0.545262685,0.9,900
142380,43929.875,1.468833772,0.9,900
142440,43929.91667,0.83405554,0.9,900
142500,43929.95833,0.058952914,0.9,900
142560,43930,0.04192631,0.9,900
142620,43930.04167,0.041996689,0.9,900
142680,43930.08333,0.047345072,0.9,900
142740,43930.125,0.046743416,0.9,900
142800,43930.16667,0.043600862,0.9,900
142860,43930.20833,0.04199584,0.9,900
142920,43930.25,0.449631967,0.449631967,449.631967
142980,43930.29167,0.927546904,0.927546904,927.546904
143040,43930.33333,0.163678112,0.163678112,163.678112
143100,43930.375,0.178652167,0.178652167,178.652167
143160,43930.41667,0.245476686,0.245476686,245.476686
143220,43930.45833,0.175983734,0.175983734,175.983734
143280,43930.5,0.079172832,0.079172832,79.172832
143340,43930.54167,0.221820554,0.221820554,221.820554
143400,43930.58333,0.077120661,0.077120661,77.120661
143460,43930.625,0.067084094,0.067084094,67.084094
143520,43930.66667,0.048272787,0.048272787,48.272787
143580,43930.70833,0.154066204,0.154066204,154.066204
143640,43930.75,0.207884057,0.9,900
143700,43930.79167,1.018302179,0.9,900
143760,43930.83333,0.323587461,0.9,900
143820,43930.875,0.253542163,0.9,900
143880,43930.91667,0.162408456,0.9,900
143940,43930.95833,0.048140398,0.9,900
144000,43931,0.044415967,0.9,900
144060,43931.04167,0.043165066,0.9,900
144120,43931.08333,0.045988464,0.9,900
144180,43931.125,0.041344803,0.9,900
144240,43931.16667,0.044764663,0.9,900
144300,43931.20833,0.043383063,0.9,900
144360,43931.25,0.048573341,0.048573341,48.573341
144420,43931.29167,0.65317442,0.65317442,653.17442
144480,43931.33333,0.422217711,0.422217711,422.217711
144540,43931.375,1.405712094,1.405712094,1405.712094
144600,43931.41667,0.742341097,0.742341097,742.341097
144660,43931.45833,1.407611405,1.407611405,1407.611405
144720,43931.5,1.624436347,1.624436347,1624.436347
144780,43931.54167,0.533244818,0.533244818,533.244818
144840,43931.58333,1.110131378,1.110131378,1110.131378
144900,43931.625,0.926276619,0.926276619,926.276619
144960,43931.66667,0.24741362,0.24741362,247.41362
145020,43931.70833,0.213029062,0.213029062,213.029062
145080,43931.75,0.131439337,0.9,900
145140,43931.79167,0.131799212,0.9,900
145200,43931.83333,1.034629443,0.9,900
145260,43931.875,0.670352086,0.9,900
145320,43931.91667,0.065932601,0.9,900
145380,43931.95833,0.046827547,0.9,900
145440,43932,0.045577562,0.9,900
145500,43932.04167,0.041551763,0.9,900
145560,43932.08333,0.046089487,0.9,900
145620,43932.125,0.043030815,0.9,900
145680,43932.16667,0.037873178,0.9,900
145740,43932.20833,0.044497452,0.9,900
145800,43932.25,0.053810366,0.053810366,53.810366
145860,43932.29167,0.673993624,0.673993624,673.993624
145920,43932.33333,0.084571253,0.084571253,84.571253
145980,43932.375,0.32462346,0.32462346,324.62346
146040,43932.41667,0.597424765,0.597424765,597.424765
146100,43932.45833,0.093069398,0.093069398,93.069398
146160,43932.5,1.271879696,1.271879696,1271.879696
146220,43932.54167,0.097408945,0.097408945,97.408945
146280,43932.58333,0.193110492,0.193110492,193.110492
146340,43932.625,0.842018923,0.842018923,842.018923
146400,43932.66667,0.208333517,0.208333517,208.333517
146460,43932.70833,0.502111828,0.502111828,502.111828
146520,43932.75,0.097400362,0.9,900
146580,43932.79167,0.393719705,0.9,900
146640,43932.83333,1.401821191,0.9,900
146700,43932.875,0.120173592,0.9,900
146760,43932.91667,0.055345831,0.9,900
146820,43932.95833,0.044539718,0.9,900
146880,43933,0.043290231,0.9,900
146940,43933.04167,0.041892713,0.9,900
147000,43933.08333,0.043358777,0.9,900
147060,43933.125,0.045408922,0.9,900
147120,43933.16667,0.044420453,0.9,900
147180,43933.20833,0.044796794,0.9,900
147240,43933.25,0.678971653,0.678971653,678.971653
147300,43933.29167,0.414575802,0.414575802,414.575802
147360,43933.33333,0.671395209,0.671395209,671.395209
147420,43933.375,0.433390953,0.433390953,433.390953
147480,43933.41667,0.818351587,0.818351587,818.351587
147540,43933.45833,1.912570375,1.912570375,1912.570375
147600,43933.5,0.522418483,0.522418483,522.418483
147660,43933.54167,0.105000053,0.105000053,105.000053
147720,43933.58333,0.5199351,0.5199351,519.9351
147780,43933.625,1.586761912,1.586761912,1586.761912
147840,43933.66667,0.514184871,0.514184871,514.184871
147900,43933.70833,2.226409412,2.226409412,2226.409412
147960,43933.75,1.263083378,0.9,900
148020,43933.79167,0.915188354,0.9,900
148080,43933.83333,0.179376556,0.9,900
148140,43933.875,0.159173461,0.9,900
148200,43933.91667,0.101696355,0.9,900
148260,43933.95833,0.050347637,0.9,900
148320,43934,0.040581942,0.9,900
148380,43934.04167,0.037769269,0.9,900
148440,43934.08333,0.044776618,0.9,900
148500,43934.125,0.044744516,0.9,900
148560,43934.16667,0.046255352,0.9,900
148620,43934.20833,0.043394609,0.9,900
148680,43934.25,0.044583506,0.044583506,44.583506
148740,43934.29167,0.548627313,0.548627313,548.627313
148800,43934.33333,0.528131383,0.528131383,528.131383
148860,43934.375,1.234775817,1.234775817,1234.775817
148920,43934.41667,1.115970433,1.115970433,1115.970433
148980,43934.45833,1.404470089,1.404470089,1404.470089
149040,43934.5,0.644130984,0.644130984,644.130984
149100,43934.54167,0.593731111,0.593731111,593.731111
149160,43934.58333,0.121323429,0.121323429,121.323429
149220,43934.625,0.215910034,0.215910034,215.910034
149280,43934.66667,0.246468049,0.246468049,246.468049
149340,43934.70833,0.156116391,0.156116391,156.116391
149400,43934.75,0.990583775,0.9,900
149460,43934.79167,1.271028998,0.9,900
149520,43934.83333,0.454416706,0.9,900
149580,43934.875,0.148711666,0.9,900
149640,43934.91667,0.185436805,0.9,900
149700,43934.95833,0.067438931,0.9,900
149760,43935,0.042045658,0.9,900
149820,43935.04167,0.045391647,0.9,900
149880,43935.08333,0.046512433,0.9,900
149940,43935.125,0.043221316,0.9,900
150000,43935.16667,0.043672,0.9,900
150060,43935.20833,0.044521754,0.9,900
150120,43935.25,0.762103838,0.762103838,762.103838
150180,43935.29167,0.587919139,0.587919139,587.919139
150240,43935.33333,0.528654279,0.528654279,528.654279
150300,43935.375,0.048131104,0.048131104,48.131104
150360,43935.41667,0.039276431,0.039276431,39.276431
150420,43935.45833,0.045363536,0.045363536,45.363536
150480,43935.5,0.042932743,0.042932743,42.932743
150540,43935.54167,0.043097621,0.043097621,43.097621
150600,43935.58333,0.054839922,0.054839922,54.839922
150660,43935.625,0.089001196,0.089001196,89.001196
150720,43935.66667,0.096250127,0.096250127,96.250127
150780,43935.70833,0.10794432,0.10794432,107.94432
150840,43935.75,0.448764478,0.9,900
150900,43935.79167,1.186446654,0.9,900
150960,43935.83333,0.659090349,0.9,900
151020,43935.875,0.143605306,0.9,900
151080,43935.91667,0.095761351,0.9,900
151140,43935.95833,0.044500669,0.9,900
151200,43936,0.043303046,0.9,900
151260,43936.04167,0.041942635,0.9,900
151320,43936.08333,0.043145396,0.9,900
151380,43936.125,0.046299394,0.9,900
151440,43936.16667,0.044881723,0.9,900
151500,43936.20833,0.043413661,0.9,900
151560,43936.25,0.995391533,0.995391533,995.391533
151620,43936.29167,0.357925554,0.357925554,357.925554
151680,43936.33333,0.321339744,0.321339744,321.339744
151740,43936.375,0.043002804,0.043002804,43.002804
151800,43936.41667,0.04248423,0.04248423,42.48423
151860,43936.45833,0.044493474,0.044493474,44.493474
151920,43936.5,0.04410567,0.04410567,44.10567
151980,43936.54167,0.038855296,0.038855296,38.855296
152040,43936.58333,0.041769379,0.041769379,41.769379
152100,43936.625,0.045734244,0.045734244,45.734244
152160,43936.66667,0.045491673,0.045491673,45.491673
152220,43936.70833,0.533853998,0.533853998,533.853998
152280,43936.75,1.151129144,0.9,900
152340,43936.79167,1.06803321,0.9,900
152400,43936.83333,1.147462898,0.9,900
152460,43936.875,0.054687779,0.9,900
152520,43936.91667,0.043608438,0.9,900
152580,43936.95833,0.041432066,0.9,900
152640,43937,0.044399359,0.9,900
152700,43937.04167,0.043270218,0.9,900
152760,43937.08333,0.042562921,0.9,900
152820,43937.125,0.041078391,0.9,900
152880,43937.16667,0.042306959,0.9,900
152940,43937.20833,0.044699518,0.9,900
153000,43937.25,0.638391863,0.638391863,638.391863
153060,43937.29167,0.930991659,0.930991659,930.991659
153120,43937.33333,0.064063051,0.064063051,64.063051
153180,43937.375,0.051364675,0.051364675,51.364675
153240,43937.41667,0.04432062,0.04432062,44.32062
153300,43937.45833,0.041701424,0.041701424,41.701424
153360,43937.5,0.042824825,0.042824825,42.824825
153420,43937.54167,0.040957532,0.040957532,40.957532
153480,43937.58333,0.060931665,0.060931665,60.931665
153540,43937.625,0.103870332,0.103870332,103.870332
153600,43937.66667,0.932876419,0.932876419,932.876419
153660,43937.70833,0.93571496,0.93571496,935.71496
153720,43937.75,1.613103237,0.9,900
153780,43937.79167,1.841424958,0.9,900
153840,43937.83333,1.297369245,0.9,900
153900,43937.875,0.450247267,0.9,900
153960,43937.91667,0.052914204,0.9,900
154020,43937.95833,0.043309698,0.9,900
154080,43938,0.04443057,0.9,900
154140,43938.04167,0.043196102,0.9,900
154200,43938.08333,0.043259902,0.9,900
154260,43938.125,0.046558628,0.9,900
154320,43938.16667,0.045397073,0.9,900
154380,43938.20833,0.25207383,0.9,900
154440,43938.25,0.839210169,0.839210169,839.210169
154500,43938.29167,0.562163818,0.562163818,562.163818
154560,43938.33333,0.059370494,0.059370494,59.370494
154620,43938.375,0.044836456,0.044836456,44.836456
154680,43938.41667,0.041659679,0.041659679,41.659679
154740,43938.45833,0.041148136,0.041148136,41.148136
154800,43938.5,0.04072366,0.04072366,40.72366
154860,43938.54167,0.047026312,0.047026312,47.026312
154920,43938.58333,0.058049679,0.058049679,58.049679
154980,43938.625,0.19567954,0.19567954,195.67954
155040,43938.66667,0.181636491,0.181636491,181.636491
155100,43938.70833,1.413343164,1.413343164,1413.343164
155160,43938.75,3.355370607,0.9,900
155220,43938.79167,2.474975099,0.9,900
155280,43938.83333,1.08706911,0.9,900
155340,43938.875,0.57085445,0.9,900
155400,43938.91667,0.106129484,0.9,900
155460,43938.95833,0.046255367,0.9,900
155520,43939,0.037682882,0.9,900
155580,43939.04167,0.044350531,0.9,900
155640,43939.08333,0.045726584,0.9,900
155700,43939.125,0.044388236,0.9,900
155760,43939.16667,0.043558695,0.9,900
155820,43939.20833,0.044804208,0.9,900
155880,43939.25,0.045289322,0.045289322,45.289322
155940,43939.29167,0.631694156,0.631694156,631.694156
156000,43939.33333,0.60898267,0.60898267,608.98267
156060,43939.375,1.052699107,1.052699107,1052.699107
156120,43939.41667,2.81752017,2.81752017,2817.52017
156180,43939.45833,2.256341939,2.256341939,2256.341939
156240,43939.5,0.743212609,0.743212609,743.212609
156300,43939.54167,0.099336018,0.099336018,99.336018
156360,43939.58333,0.473738903,0.473738903,473.738903
156420,43939.625,1.919890816,1.919890816,1919.890816
156480,43939.66667,1.861376371,1.861376371,1861.376371
156540,43939.70833,0.807241645,0.807241645,807.241645
156600,43939.75,1.052862569,0.9,900
156660,43939.79167,1.808102853,0.9,900
156720,43939.83333,0.248870581,0.9,900
156780,43939.875,0.167948672,0.9,900
156840,43939.91667,0.200267411,0.9,900
156900,43939.95833,0.043418654,0.9,900
156960,43940,0.044430153,0.9,900
157020,43940.04167,0.043787578,0.9,900
157080,43940.08333,0.045463878,0.9,900
157140,43940.125,0.045680273,0.9,900
157200,43940.16667,0.044626698,0.9,900
157260,43940.20833,0.044479802,0.9,900
157320,43940.25,0.521226269,0.521226269,521.226269
157380,43940.29167,1.031999142,1.031999142,1031.999142
157440,43940.33333,0.680081565,0.680081565,680.081565
157500,43940.375,0.234657329,0.234657329,234.657329
157560,43940.41667,0.136649157,0.136649157,136.649157
157620,43940.45833,1.323256288,1.323256288,1323.256288
157680,43940.5,0.113717062,0.113717062,113.717062
157740,43940.54167,0.092602253,0.092602253,92.602253
157800,43940.58333,0.5526594,0.5526594,552.6594
157860,43940.625,2.204140315,2.204140315,2204.140315
157920,43940.66667,0.520525846,0.520525846,520.525846
157980,43940.70833,0.305518709,0.305518709,305.518709
158040,43940.75,0.512983807,0.9,900
158100,43940.79167,0.728972198,0.9,900
158160,43940.83333,0.15605524,0.9,900
158220,43940.875,0.12774517,0.9,900
158280,43940.91667,0.173639333,0.9,900
158340,43940.95833,0.081922923,0.9,900
158400,43941,0.041920617,0.9,900
158460,43941.04167,0.043216942,0.9,900
158520,43941.08333,0.044490549,0.9,900
158580,43941.125,0.043330343,0.9,900
158640,43941.16667,0.04352111,0.9,900
158700,43941.20833,0.048081574,0.9,900
158760,43941.25,0.972766602,0.972766602,972.766602
158820,43941.29167,0.860082352,0.860082352,860.082352
158880,43941.33333,0.137706331,0.137706331,137.706331
158940,43941.375,0.040738163,0.040738163,40.738163
159000,43941.41667,0.043162009,0.043162009,43.162009
159060,43941.45833,0.045793051,0.045793051,45.793051
159120,43941.5,0.046047293,0.046047293,46.047293
159180,43941.54167,0.06689391,0.06689391,66.89391
159240,43941.58333,0.094739769,0.094739769,94.739769
159300,43941.625,0.115002568,0.115002568,115.002568
159360,43941.66667,0.299111811,0.299111811,299.111811
159420,43941.70833,1.316202606,1.316202606,1316.202606
159480,43941.75,1.46053457,0.9,900
159540,43941.79167,2.198165772,0.9,900
159600,43941.83333,0.548209452,0.9,900
159660,43941.875,0.364839873,0.9,900
159720,43941.91667,0.215169198,0.9,900
159780,43941.95833,0.054328993,0.9,900
159840,43942,0.042012633,0.9,900
159900,43942.04167,0.03665685,0.9,900
159960,43942.08333,0.046440962,0.9,900
160020,43942.125,0.045397439,0.9,900
160080,43942.16667,0.044521896,0.9,900
160140,43942.20833,0.043441916,0.9,900
160200,43942.25,0.98044951,0.98044951,980.44951
160260,43942.29167,0.897596211,0.897596211,897.596211
160320,43942.33333,0.057380528,0.057380528,57.380528
160380,43942.375,0.043322185,0.043322185,43.322185
160440,43942.41667,0.044481919,0.044481919,44.481919
160500,43942.45833,0.042725022,0.042725022,42.725022
160560,43942.5,0.042942476,0.042942476,42.942476
160620,43942.54167,0.055407043,0.055407043,55.407043
160680,43942.58333,0.059615721,0.059615721,59.615721
160740,43942.625,0.162143243,0.162143243,162.143243
160800,43942.66667,0.108575481,0.108575481,108.575481
